	Inflected_Word	Lemma
2667	অভয়া	অভয়া
2668	অভয়াচরণ	অভয়া
2669	অভয়াদান	অভয়া
2670	অভয়ানন্দ	অভয়া
2671	অভয়াবচন	অভয়া
2672	অভয়ারণ্য	অভয়া
2673	অমঙ্গল	অমঙ্গল
2674	অমঙ্গলই	অমঙ্গল
2675	অমঙ্গলও	অমঙ্গল
2676	অমঙ্গলকে	অমঙ্গল
2677	অমঙ্গলজনক	অমঙ্গল
2678	অমঙ্গলময়তা	অমঙ্গল
2679	অমঙ্গলে	অমঙ্গল
2680	অমত	অমত
2681	অমতে	অমত
2682	অমতেই	অমত
2683	অমতের	অমত
2684	অমন	অমন
2685	অমনই	অমন
2686	অমনটা	অমন
2687	অমনভাবে	অমন
2688	অমনি	অমন
2689	অমনি	অমনি
2690	অমনোযোগ	অমনোযোগ
2691	অমনোযোগও	অমনোযোগ
2692	অমনোযোগকে	অমনোযোগ
2693	অমনোযোগিতা	অমনোযোগ
2694	অমনোযোগিতাই	অমনোযোগ
2695	অমনোযোগিতার	অমনোযোগ
2696	অমর	অমর
2697	অমরই	অমর
2698	অমরকৃষ্ণ	অমর
2699	অমরকোষ	অমর
2700	অমরখানা	অমর
2701	অমরতা	অমর
2702	অমরত্ব	অমর
2703	অমর্ত্য	অমর্ত্য
2704	অমর্ত্যর	অমর্ত্য
2705	অমর্ত্যলোক	অমর্ত্য
2706	অমর্ত্যসেনের	অমর্ত্য
2707	অমর্যাদা	অমর্যাদা
2708	অমর্যাদাকর	অমর্যাদা
2709	অমর্যাদার	অমর্যাদা
2710	অমর্য্যাদাও	অমর্যাদা
2711	অমল	অমল
2712	অমলকান্ত	অমল
2713	অমলকৃষ্ণ	অমল
2714	অমলকে	অমল
2715	অমলরূপী	অমল
2716	অমলা	অমল
2717	অমলেট	অমলেট
2718	অমানবিক	অমানবিক
2719	অমানুষ	অমানুষ
2720	অমানুষটা	অমানুষ
2721	অমানুষিক	অমানুষ
2722	অমানুষিকতা	অমানুষ
2723	অমানুষে	অমানুষ
2724	অমানুষের	অমানুষ
2725	অমান্য	অমান্য
2726	অমান্যকারী	অমান্য
2727	অমান্যকারীকে	অমান্য
2728	অমান্যসহ	অমান্য
2729	অমান্যের	অমান্য
2730	অমিত	অমিত
2731	অমিতবাবু	অমিতবাবু
2732	অমিতাভ	অমিতাভ
2733	অমিল	মিল
2734	অমীমাংসা	অমীমাংসা
2735	অমীমাংসার	অমীমাংসা
2736	অমীমাংসায়	অমীমাংসা
2737	অমীমাংসিত	অমীমাংসা
2738	অমীমাংসিতই	অমীমাংসা
2739	অমীমাংসিতভাবে	অমীমাংসা
2740	অমুক	অমুক
2741	অমুককে	অমুক
2742	অমুকটা	অমুক
2743	অমুকে	অমুক
2744	অমুকের	অমুক
2745	অমূল্য	অমূল্য
2746	অমূল্য	মূল্য
2747	অমূল্যচরণ	অমূল্য
2748	অমূল্যভূষণ	অমূল্য
2749	অমূল্যসম্ভার	অমূল্য
2750	অমূল্যায়নকৃত	অমূল্য
2751	অমৃত	অমৃত
2752	অমৃতই	অমৃত
2753	অমৃতকথা	অমৃত
2754	অমৃতকালে	অমৃত
2755	অমৃতকুণ্ড	অমৃত
2756	অমৃতকুম্ভের	অমৃত
2757	অমেঘবাহিনী	অমেঘবাহিনী
2758	অম্বর	অম্বর
2759	অম্বরনগর	অম্বর
2760	অম্বরিশ	অম্বর
2761	অম্বরী	অম্বর
2762	অম্বরীশ	অম্বর
2763	অম্বু	অম্বু
2764	অম্বুজ	অম্বু
2765	অম্বুজা	অম্বু
2766	অম্বুদ	অম্বু
2767	অম্বুবাচি	অম্বু
2768	অম্বুবাচির	অম্বু
2769	অম্ল	অম্ল
2770	অম্লকারক	অম্ল
2771	অম্লজান	অম্ল
2772	অম্লজানসার	অম্ল
2773	অম্লতা	অম্ল
2774	অম্লনাশক	অম্ল
2775	অযত্ন	অযত্ন
2776	অযত্নকৃত	অযত্ন
2777	অযত্নশীল	অযত্ন
2778	অযত্নে	অযত্ন
2779	অযত্নের	অযত্ন
2780	অযোগ্য	অযোগ্য
2781	অযোগ্য	যোগ্য
2782	অযোগ্যই	অযোগ্য
2783	অযোগ্যতা	অযোগ্য
2784	অযোগ্যতাই	অযোগ্য
2785	অযোগ্যতাকে	অযোগ্য
2786	অযোগ্যতাটা	অযোগ্য
2787	অযোগ্যতাটি	অযোগ্য
2788	অযৌক্তিক	অযৌক্তিক
2789	অযৌক্তিকই	অযৌক্তিক
2790	অযৌক্তিকও	অযৌক্তিক
2791	অযৌক্তিককে	অযৌক্তিক
2792	অযৌক্তিকতা	অযৌক্তিক
2793	অযৌক্তিকতার	অযৌক্তিক
2794	অরক্ষণীয়	অরক্ষণীয়
2795	অরক্ষণীয়া	অরক্ষণীয়া
2796	অরক্ষিত	রক্ষা
2797	অরণ্য	অরণ্য
2798	অরণ্যও	অরণ্য
2799	অরণ্যকে	অরণ্য
2800	অরণ্যচর	অরণ্য
2801	অরণ্যচারী	অরণ্য
2802	অরণ্যটা	অরণ্য
2803	অরণ্যপথ	অরণ্যপথ
2804	অরণ্যানীর	অরণ্যানী
2805	অরণ্যে	অরণ্য
2806	অরণ্যের	অরণ্য
2807	অরবিন্দ	অরবিন্দ
2808	অরবিন্দকে	অরবিন্দ
2809	অরবিন্দন	অরবিন্দ
2810	অরবিন্দনের	অরবিন্দ
2811	অরবিন্দর	অরবিন্দ
2812	অরাজকতা	অরাজকতা
2813	অরাজকতাই	অরাজকতা
2814	অরাজকতাকে	অরাজকতা
2815	অরাজকতার	অরাজকতা
2816	অরাজকতারই	অরাজকতা
2817	অরাজকতায়	অরাজকতা
2818	অরিন্দম	অরিন্দম
2819	অরিন্দমই	অরিন্দম
2820	অরিন্দমকে	অরিন্দম
2821	অরিন্দমরা	অরিন্দম
2822	অরিন্দমের	অরিন্দম
2823	অরুচি	অরুচি
2824	অরুচি	রুচি
2825	অরুচিকর	অরুচি
2826	অরুচিকে	অরুচি
2827	অরুচির	অরুচি
2828	অরুণ	অরুণ
2829	অরুণা	অরুণা
2830	অরুণাংশু	অরুণা
2831	অরুণাও	অরুণা
2832	অরুণাকান্ত	অরুণা
2833	অরুণাকে	অরুণা
2834	অরুণাচল	অরুণা
2835	অরুণাচলে	অরুণাচল
2836	অর্ঘ্য	অর্ঘ্য
2837	অর্চনা	অর্চনা
2838	অর্চনাও	অর্চনা
2839	অর্চনাতে	অর্চনা
2840	অর্চনার	অর্চনা
2841	অর্চনাসহ	অর্চনা
2842	অর্চনায়	অর্চনা
2843	অর্জন	অর্জন
2844	অর্জনই	অর্জন
2845	অর্জনও	অর্জন
2846	অর্জনকারী	অর্জন
2847	অর্জনকে	অর্জন
2848	অর্জনগুলো	অর্জন
2849	অর্জনটা	অর্জন
2850	অর্জনে	অর্জন
2851	অর্জিত	অর্জিত
2852	অর্জুন	অর্জুন
2853	অর্জুনের	অর্জুন
2854	অর্ডার	অর্ডার
2855	অর্ডারই	অর্ডার
2856	অর্ডারও	অর্ডার
2857	অর্ডারকে	অর্ডার
2858	অর্ডারগুলো	অর্ডার
2859	অর্ডারটা	অর্ডার
2860	অর্ণব	অর্ণব
2861	অর্ণবও	অর্ণব
2862	অর্ণবকে	অর্ণব
2863	অর্ণবদের	অর্ণব
2864	অর্ণবসহ	অর্ণব
2865	অর্ণবের	অর্ণব
2866	অর্থ	অর্থ
2867	অর্থই	অর্থ
2868	অর্থঋণ	অর্থ
2869	অর্থও	অর্থ
2870	অর্থকে	অর্থ
2871	অর্থগুলো	অর্থ
2872	অর্থদের	অর্থ
2873	অর্থনীতি	অর্থনীতি
2874	অর্থনীতিই	অর্থনীতি
2875	অর্থনীতিও	অর্থনীতি
2876	অর্থনীতিক	অর্থনীতি
2877	অর্থনীতিকে	অর্থনীতি
2878	অর্থনীতিগুলোর	অর্থনীতি
2879	অর্থনীতিটা	অর্থনীতি
2880	অর্থনীতিতে	অর্থনীতি
2881	অর্থনীতির	অর্থনীতি
2882	অর্থনৈতিক	অর্থনীতি
2883	অর্থপূর্ণ	অর্থপূর্ণ
2884	অর্থপূর্ণই	অর্থপূর্ণ
2885	অর্থপূর্ণও	অর্থপূর্ণ
2886	অর্থপূর্ণভাবে	অর্থপূর্ণ
2887	অর্থপূর্ণভাবেই	অর্থপূর্ণ
